controller,value,date,time
BLOWER,1,2020-11-04,12:14:31
BLOWER,1,2020-11-04,12:14:31
BLOWER,0,2020-11-04,12:23:31
BLOWER,1,2020-11-04,12:28:31
BLOWER,1,2020-11-04,12:28:31
BLOWER,1,2020-11-04,12:28:31
BLOWER,1,2020-11-04,12:28:31
BLOWER,1,2020-11-04,12:28:31
BLOWER,0,2020-11-04,13:01:01
BLOWER,1,2020-11-04,14:01:01
BLOWER,0,2020-11-04,14:01:31
BLOWER,1,2020-11-04,14:03:32
BLOWER,0,2020-11-04,14:18:31
BLOWER,1,2020-11-04,14:19:01
BLOWER,0,2020-11-04,14:34:31
BLOWER,1,2020-11-05,08:18:01
BLOWER,0,2020-11-05,08:19:31
BLOWER,1,2020-11-05,08:20:31
BLOWER,0,2020-11-05,08:23:01
BLOWER,1,2020-11-05,08:23:31
BLOWER,0,2020-11-05,08:25:01
BLOWER,1,2020-11-05,08:26:31
BLOWER,0,2020-11-05,08:29:31
BLOWER,1,2020-11-05,08:31:31
BLOWER,0,2020-11-05,08:32:01
BLOWER,1,2020-11-05,08:33:01
BLOWER,0,2020-11-05,08:34:31
BLOWER,1,2020-11-05,08:35:31
BLOWER,0,2020-11-05,08:58:31
BLOWER,1,2020-11-05,08:59:02
BLOWER,1,2020-11-05,08:59:02
BLOWER,1,2020-11-05,08:59:02
BLOWER,1,2020-11-05,08:59:02
BLOWER,1,2020-11-05,08:59:02
BLOWER,1,2020-11-05,08:59:02
BLOWER,1,2020-11-05,08:59:02
BLOWER,0,2020-11-05,11:12:01
BLOWER,1,2020-11-05,11:13:31
BLOWER,1,2020-11-05,11:13:31
BLOWER,1,2020-11-05,11:13:31
BLOWER,0,2020-11-05,11:23:31
BLOWER,1,2020-11-05,11:28:01
BLOWER,0,2020-11-05,12:08:01
BLOWER,1,2020-11-05,12:09:32
BLOWER,1,2020-11-05,12:09:32
BLOWER,1,2020-11-05,12:09:32
BLOWER,0,2020-11-05,12:36:01
BLOWER,1,2020-11-05,12:50:31
BLOWER,1,2020-11-05,12:50:31
BLOWER,1,2020-11-05,12:50:31
BLOWER,0,2020-11-05,13:04:31
BLOWER,1,2020-11-05,13:06:32
BLOWER,1,2020-11-05,13:06:32
BLOWER,1,2020-11-05,13:06:32
BLOWER,1,2020-11-05,13:06:32
BLOWER,1,2020-11-05,13:06:32
BLOWER,0,2020-11-05,13:23:31
BLOWER,1,2020-11-05,13:26:01
BLOWER,0,2020-11-05,13:30:01
BLOWER,1,2020-11-05,13:32:01
BLOWER,0,2020-11-05,13:40:32
BLOWER,1,2020-11-05,13:45:01
BLOWER,0,2020-11-05,13:52:31
BLOWER,1,2020-11-05,13:57:01
BLOWER,0,2020-11-05,14:05:02
BLOWER,1,2020-11-06,08:21:01
BLOWER,0,2020-11-06,08:23:01
BLOWER,1,2020-11-06,08:27:01
BLOWER,0,2020-11-06,08:28:31
BLOWER,1,2020-11-06,08:29:31
BLOWER,0,2020-11-06,08:30:01
BLOWER,1,2020-11-06,08:31:01
BLOWER,0,2020-11-06,08:32:01
BLOWER,1,2020-11-06,08:33:32
BLOWER,0,2020-11-06,08:36:01
BLOWER,1,2020-11-06,08:36:32
BLOWER,0,2020-11-06,08:42:01
BLOWER,1,2020-11-06,08:42:32
BLOWER,0,2020-11-06,08:46:31
BLOWER,1,2020-11-06,08:47:01
BLOWER,0,2020-11-06,08:54:01
BLOWER,1,2020-11-06,08:54:32
BLOWER,0,2020-11-06,09:00:01
BLOWER,1,2020-11-06,09:01:01
BLOWER,0,2020-11-06,09:03:01
BLOWER,1,2020-11-06,09:05:01
BLOWER,0,2020-11-06,09:17:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,1,2020-11-06,09:19:01
BLOWER,0,2020-11-06,11:06:31
BLOWER,1,2020-11-06,11:10:01
BLOWER,0,2020-11-06,11:21:31
BLOWER,1,2020-11-06,11:22:01
BLOWER,1,2020-11-06,11:22:01
BLOWER,1,2020-11-06,11:22:01
BLOWER,0,2020-11-06,11:36:31
BLOWER,1,2020-11-06,11:49:01
BLOWER,0,2020-11-06,11:52:31
BLOWER,1,2020-11-06,12:07:31
BLOWER,1,2020-11-06,12:07:31
BLOWER,1,2020-11-06,12:07:31
BLOWER,0,2020-11-06,13:09:32
BLOWER,1,2020-11-06,13:18:02
BLOWER,1,2020-11-06,13:18:02
BLOWER,1,2020-11-06,13:18:02
BLOWER,0,2020-11-06,13:37:01
BLOWER,1,2020-11-06,14:08:32
BLOWER,0,2020-11-06,14:15:31
BLOWER,1,2020-11-06,14:22:32
BLOWER,0,2020-11-06,14:45:32
BLOWER,1,2020-11-06,15:02:31
BLOWER,0,2020-11-06,15:27:32
BLOWER,1,2020-11-07,09:01:01
BLOWER,0,2020-11-07,09:03:02
BLOWER,1,2020-11-07,09:09:01
BLOWER,0,2020-11-07,09:13:02
BLOWER,1,2020-11-07,09:19:32
BLOWER,0,2020-11-07,09:40:31
BLOWER,1,2020-11-07,09:43:01
BLOWER,1,2020-11-07,09:43:01
BLOWER,1,2020-11-07,09:43:01
BLOWER,0,2020-11-07,10:14:02
BLOWER,1,2020-11-07,10:20:02
BLOWER,1,2020-11-07,10:20:02
BLOWER,1,2020-11-07,10:20:02
BLOWER,0,2020-11-07,10:37:32
BLOWER,1,2020-11-07,10:42:32
BLOWER,1,2020-11-07,10:42:32
BLOWER,1,2020-11-07,10:42:32
BLOWER,1,2020-11-07,10:42:32
BLOWER,1,2020-11-07,10:42:32
BLOWER,0,2020-11-07,11:18:01
BLOWER,1,2020-11-07,11:18:32
BLOWER,1,2020-11-07,11:18:32
BLOWER,1,2020-11-07,11:18:32
BLOWER,1,2020-11-07,11:18:32
BLOWER,1,2020-11-07,11:18:32
BLOWER,0,2020-11-07,12:01:01
BLOWER,1,2020-11-07,12:05:32
BLOWER,1,2020-11-07,12:05:32
BLOWER,1,2020-11-07,12:05:32
BLOWER,0,2020-11-07,12:20:01
BLOWER,1,2020-11-07,12:22:31
BLOWER,0,2020-11-07,12:28:02
BLOWER,1,2020-11-07,12:43:02
BLOWER,1,2020-11-07,12:43:02
BLOWER,1,2020-11-07,12:43:02
BLOWER,0,2020-11-07,13:06:31
BLOWER,1,2020-11-07,13:08:02
BLOWER,1,2020-11-07,13:08:02
BLOWER,1,2020-11-07,13:08:02
BLOWER,0,2020-11-07,13:34:01
BLOWER,1,2020-11-07,13:39:32
BLOWER,0,2020-11-07,13:54:32
BLOWER,1,2020-11-07,14:07:32
BLOWER,1,2020-11-07,14:07:32
BLOWER,1,2020-11-07,14:07:32
BLOWER,0,2020-11-07,14:34:01
BLOWER,1,2020-11-07,14:47:02
BLOWER,0,2020-11-07,15:04:31
BLOWER,1,2020-11-07,15:08:31
BLOWER,0,2020-11-07,15:12:01
BLOWER,1,2020-11-07,15:12:32
BLOWER,0,2020-11-07,15:26:31
BLOWER,1,2020-11-07,15:27:02
BLOWER,0,2020-11-07,15:49:02
BLOWER,1,2020-11-07,15:55:01
BLOWER,0,2020-11-07,15:56:32
BLOWER,1,2020-11-07,15:57:01
BLOWER,0,2020-11-07,15:57:32
BLOWER,1,2020-11-07,16:03:01
BLOWER,0,2020-11-07,16:03:31
BLOWER,1,2020-11-08,08:09:31
BLOWER,0,2020-11-08,08:10:02
BLOWER,1,2020-11-08,08:12:01
BLOWER,0,2020-11-08,08:12:31
BLOWER,1,2020-11-08,10:47:32
BLOWER,0,2020-11-08,11:09:31
BLOWER,1,2020-11-08,11:40:01
BLOWER,0,2020-11-08,11:55:01
BLOWER,1,2020-11-08,12:24:01
BLOWER,0,2020-11-08,12:29:02
BLOWER,1,2020-11-08,12:30:01
BLOWER,1,2020-11-08,12:30:01
BLOWER,1,2020-11-08,12:30:01
BLOWER,0,2020-11-08,13:49:02
BLOWER,1,2020-11-09,07:54:01
BLOWER,0,2020-11-09,07:54:32
BLOWER,1,2020-11-09,08:14:02
BLOWER,0,2020-11-09,08:19:31
BLOWER,1,2020-11-09,08:20:01
BLOWER,0,2020-11-09,08:24:01
BLOWER,1,2020-11-09,08:24:32
BLOWER,0,2020-11-09,08:42:01
BLOWER,1,2020-11-09,08:42:31
BLOWER,0,2020-11-09,08:59:32
BLOWER,1,2020-11-09,09:16:01
BLOWER,0,2020-11-09,09:19:01
BLOWER,1,2020-11-09,09:19:32
BLOWER,0,2020-11-09,09:24:01
BLOWER,1,2020-11-09,09:24:32
BLOWER,1,2020-11-09,09:24:32
BLOWER,1,2020-11-09,09:24:32
BLOWER,0,2020-11-09,09:48:32
BLOWER,1,2020-11-09,09:53:32
BLOWER,0,2020-11-09,09:57:31
BLOWER,1,2020-11-09,09:59:32
BLOWER,1,2020-11-09,09:59:32
BLOWER,1,2020-11-09,09:59:32
BLOWER,0,2020-11-09,10:17:01
BLOWER,1,2020-11-09,10:19:32
BLOWER,1,2020-11-09,10:19:32
BLOWER,1,2020-11-09,10:19:32
BLOWER,0,2020-11-09,10:33:02
BLOWER,1,2020-11-09,10:40:31
BLOWER,0,2020-11-09,10:42:02
BLOWER,1,2020-11-09,10:47:02
BLOWER,0,2020-11-09,11:10:02
BLOWER,1,2020-11-09,11:36:32
BLOWER,0,2020-11-09,11:53:02
BLOWER,1,2020-11-09,12:02:31
BLOWER,0,2020-11-09,12:10:01
BLOWER,1,2020-11-09,12:11:32
BLOWER,0,2020-11-09,12:17:01
BLOWER,1,2020-11-09,12:24:31
BLOWER,0,2020-11-09,13:01:32
BLOWER,1,2020-11-09,13:19:31
BLOWER,1,2020-11-09,13:19:31
BLOWER,1,2020-11-09,13:19:31
BLOWER,1,2020-11-09,13:19:31
BLOWER,1,2020-11-09,13:19:31
BLOWER,0,2020-11-09,13:49:32
BLOWER,1,2020-11-09,14:00:02
BLOWER,0,2020-11-09,14:03:32
BLOWER,1,2020-11-09,15:42:01
BLOWER,0,2020-11-09,15:59:32
BLOWER,1,2020-11-10,11:20:01
BLOWER,0,2020-11-10,11:44:01
BLOWER,1,2020-11-10,11:51:31
BLOWER,0,2020-11-10,11:55:02
BLOWER,1,2020-11-10,12:06:32
BLOWER,0,2020-11-10,12:25:01
BLOWER,1,2020-11-10,12:32:32
BLOWER,0,2020-11-10,14:10:32
BLOWER,1,2020-11-10,15:17:32
BLOWER,0,2020-11-10,15:21:31
BLOWER,1,2020-11-11,08:04:01
BLOWER,0,2020-11-11,08:04:32
BLOWER,1,2020-11-11,08:42:01
BLOWER,0,2020-11-11,08:44:31
BLOWER,1,2020-11-11,08:47:01
BLOWER,0,2020-11-11,08:52:31
BLOWER,1,2020-11-11,09:00:31
BLOWER,0,2020-11-11,09:08:31
BLOWER,1,2020-11-11,09:11:32
BLOWER,0,2020-11-11,09:17:31
BLOWER,1,2020-11-11,09:18:02
BLOWER,0,2020-11-11,09:20:01
BLOWER,1,2020-11-11,09:20:32
BLOWER,0,2020-11-11,09:29:31
BLOWER,1,2020-11-11,09:30:02
BLOWER,0,2020-11-11,09:47:01
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,1,2020-11-11,09:47:31
BLOWER,0,2020-11-11,12:53:31
BLOWER,1,2020-11-11,13:09:31
BLOWER,0,2020-11-11,13:12:31
BLOWER,1,2020-11-11,13:15:01
BLOWER,1,2020-11-11,13:15:01
BLOWER,1,2020-11-11,13:15:01
BLOWER,1,2020-11-11,13:15:01
BLOWER,1,2020-11-11,13:15:01
BLOWER,0,2020-11-11,13:57:31
BLOWER,1,2020-11-12,08:31:31
BLOWER,0,2020-11-12,08:32:32
BLOWER,1,2020-11-12,08:43:01
BLOWER,0,2020-11-12,08:45:32
BLOWER,1,2020-11-12,08:56:31
BLOWER,0,2020-11-12,08:57:31
BLOWER,1,2020-11-12,08:59:01
BLOWER,0,2020-11-12,09:02:31
BLOWER,1,2020-11-12,09:03:01
BLOWER,0,2020-11-12,09:17:01
BLOWER,1,2020-11-12,09:18:31
BLOWER,0,2020-11-12,09:34:01
BLOWER,1,2020-11-12,09:34:32
BLOWER,0,2020-11-12,09:52:01
BLOWER,1,2020-11-12,09:53:01
BLOWER,1,2020-11-12,09:53:01
BLOWER,1,2020-11-12,09:53:01
BLOWER,0,2020-11-12,10:21:31
BLOWER,1,2020-11-12,10:27:02
BLOWER,1,2020-11-12,10:27:02
BLOWER,1,2020-11-12,10:27:02
BLOWER,1,2020-11-12,10:27:02
BLOWER,1,2020-11-12,10:27:02
BLOWER,0,2020-11-12,11:09:01
BLOWER,1,2020-11-12,11:09:32
BLOWER,0,2020-11-12,11:10:01
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,1,2020-11-12,11:14:32
BLOWER,0,2020-11-12,13:30:01
BLOWER,1,2020-11-12,13:30:31
BLOWER,0,2020-11-12,13:57:01
BLOWER,1,2020-11-12,14:24:31
BLOWER,0,2020-11-12,14:30:02
BLOWER,1,2020-11-12,14:36:01
BLOWER,0,2020-11-12,14:40:02
BLOWER,1,2020-11-13,08:13:31
BLOWER,0,2020-11-13,08:14:31
BLOWER,1,2020-11-13,08:18:01
BLOWER,0,2020-11-13,08:19:31
BLOWER,1,2020-11-13,08:36:31
BLOWER,0,2020-11-13,08:38:32
BLOWER,1,2020-11-13,08:52:02
BLOWER,0,2020-11-13,08:57:02
BLOWER,1,2020-11-13,09:00:01
BLOWER,0,2020-11-13,09:04:31
BLOWER,1,2020-11-13,09:22:01
BLOWER,0,2020-11-13,09:22:32
BLOWER,1,2020-11-13,09:25:31
BLOWER,0,2020-11-13,09:31:31
BLOWER,1,2020-11-13,09:35:31
BLOWER,0,2020-11-13,09:53:31
BLOWER,1,2020-11-13,09:55:02
BLOWER,1,2020-11-13,09:55:02
BLOWER,1,2020-11-13,09:55:02
BLOWER,0,2020-11-13,10:17:02
BLOWER,1,2020-11-13,10:19:01
BLOWER,0,2020-11-13,10:22:32
BLOWER,1,2020-11-13,10:26:01
BLOWER,0,2020-11-13,10:28:01
BLOWER,1,2020-11-13,10:28:32
BLOWER,0,2020-11-13,10:33:01
BLOWER,1,2020-11-13,10:36:02
BLOWER,0,2020-11-13,10:43:31
BLOWER,1,2020-11-13,10:47:01
BLOWER,1,2020-11-13,10:47:01
BLOWER,1,2020-11-13,10:47:01
BLOWER,0,2020-11-13,11:04:01
BLOWER,1,2020-11-13,11:06:02
BLOWER,1,2020-11-13,11:06:02
BLOWER,1,2020-11-13,11:06:02
BLOWER,0,2020-11-13,11:14:31
BLOWER,1,2020-11-13,11:16:02
BLOWER,1,2020-11-13,11:16:02
BLOWER,1,2020-11-13,11:16:02
BLOWER,1,2020-11-13,11:16:02
BLOWER,1,2020-11-13,11:16:02
BLOWER,0,2020-11-13,11:48:01
BLOWER,1,2020-11-13,11:54:02
BLOWER,1,2020-11-13,11:54:02
BLOWER,1,2020-11-13,11:54:02
BLOWER,1,2020-11-13,11:54:02
BLOWER,1,2020-11-13,11:54:02
BLOWER,0,2020-11-13,13:18:01
BLOWER,1,2020-11-13,13:28:01
BLOWER,0,2020-11-13,13:49:01
BLOWER,1,2020-11-14,08:23:01
BLOWER,0,2020-11-14,08:23:32
BLOWER,1,2020-11-14,08:50:32
BLOWER,0,2020-11-14,08:55:31
BLOWER,1,2020-11-14,08:57:31
BLOWER,0,2020-11-14,09:06:32
BLOWER,1,2020-11-14,09:10:32
BLOWER,0,2020-11-14,09:16:01
BLOWER,1,2020-11-14,09:24:31
BLOWER,0,2020-11-14,09:32:32
BLOWER,1,2020-11-14,10:16:32
BLOWER,0,2020-11-14,11:10:01
BLOWER,1,2020-11-14,11:11:32
BLOWER,1,2020-11-14,11:11:32
BLOWER,1,2020-11-14,11:11:32
BLOWER,0,2020-11-14,11:29:01
BLOWER,1,2020-11-14,11:30:31
BLOWER,0,2020-11-14,11:31:31
BLOWER,1,2020-11-14,11:33:02
BLOWER,1,2020-11-14,11:33:02
BLOWER,1,2020-11-14,11:33:02
BLOWER,0,2020-11-14,11:54:31
BLOWER,1,2020-11-14,11:59:31
BLOWER,0,2020-11-14,12:11:01
BLOWER,1,2020-11-14,12:12:01
BLOWER,0,2020-11-14,12:18:31
BLOWER,1,2020-11-14,12:20:02
BLOWER,1,2020-11-14,12:20:02
BLOWER,1,2020-11-14,12:20:02
BLOWER,1,2020-11-14,12:20:02
BLOWER,1,2020-11-14,12:20:02
BLOWER,0,2020-11-14,13:11:01
BLOWER,1,2020-11-14,13:14:32
BLOWER,1,2020-11-14,13:14:32
BLOWER,1,2020-11-14,13:14:32
BLOWER,0,2020-11-14,13:40:31
BLOWER,1,2020-11-14,13:47:01
BLOWER,1,2020-11-14,13:47:01
BLOWER,1,2020-11-14,13:47:01
BLOWER,0,2020-11-14,14:00:32
BLOWER,1,2020-11-14,14:36:32
BLOWER,0,2020-11-14,14:40:32
BLOWER,1,2020-11-14,15:34:32
BLOWER,0,2020-11-14,15:44:32
BLOWER,1,2020-11-15,07:58:01
BLOWER,0,2020-11-15,07:59:31
BLOWER,1,2020-11-15,08:10:01
BLOWER,0,2020-11-15,08:10:32
BLOWER,1,2020-11-15,08:33:31
BLOWER,0,2020-11-15,08:36:31
BLOWER,1,2020-11-15,08:37:31
BLOWER,0,2020-11-15,08:39:01
BLOWER,1,2020-11-15,08:44:01
BLOWER,0,2020-11-15,08:50:31
BLOWER,1,2020-11-15,08:54:01
BLOWER,0,2020-11-15,09:38:01
BLOWER,1,2020-11-15,09:38:31
BLOWER,0,2020-11-15,10:01:31
BLOWER,1,2020-11-15,10:02:02
BLOWER,0,2020-11-15,10:22:01
BLOWER,1,2020-11-15,10:22:31
BLOWER,1,2020-11-15,10:22:31
BLOWER,1,2020-11-15,10:22:31
BLOWER,0,2020-11-15,10:41:02
BLOWER,1,2020-11-15,11:00:31
BLOWER,0,2020-11-15,11:05:31
BLOWER,1,2020-11-15,11:15:02
BLOWER,1,2020-11-15,11:15:02
BLOWER,1,2020-11-15,11:15:02
BLOWER,1,2020-11-15,11:15:02
BLOWER,1,2020-11-15,11:15:02
BLOWER,0,2020-11-15,11:47:01
BLOWER,1,2020-11-15,12:02:01
BLOWER,1,2020-11-15,12:02:01
BLOWER,1,2020-11-15,12:02:01
BLOWER,0,2020-11-15,12:18:01
BLOWER,1,2020-11-15,12:21:02
BLOWER,0,2020-11-15,12:42:31
BLOWER,1,2020-11-15,12:52:02
BLOWER,0,2020-11-15,13:04:02
BLOWER,1,2020-11-15,13:09:01
BLOWER,1,2020-11-15,13:09:01
BLOWER,1,2020-11-15,13:09:01
BLOWER,0,2020-11-15,13:18:32
BLOWER,1,2020-11-15,13:24:31
BLOWER,0,2020-11-15,13:25:31
BLOWER,1,2020-11-15,13:27:01
BLOWER,0,2020-11-15,13:35:02
BLOWER,1,2020-11-15,13:58:32
BLOWER,1,2020-11-15,13:58:32
BLOWER,1,2020-11-15,13:58:32
BLOWER,1,2020-11-15,13:58:32
BLOWER,1,2020-11-15,13:58:32
BLOWER,1,2020-11-15,13:58:32
BLOWER,1,2020-11-15,13:58:32
BLOWER,0,2020-11-15,14:40:32
BLOWER,1,2020-11-15,14:42:01
BLOWER,0,2020-11-15,14:47:32
BLOWER,1,2020-11-17,09:15:01
BLOWER,0,2020-11-17,09:17:01
BLOWER,1,2020-11-17,09:25:02
BLOWER,0,2020-11-17,09:34:01
BLOWER,1,2020-11-17,09:38:31
BLOWER,0,2020-11-17,10:11:31
BLOWER,1,2020-11-17,10:21:02
BLOWER,0,2020-11-17,10:28:31
BLOWER,1,2020-11-17,10:53:32
BLOWER,0,2020-11-17,11:26:02
BLOWER,1,2020-11-17,11:32:32
BLOWER,1,2020-11-17,11:32:32
BLOWER,1,2020-11-17,11:32:32
BLOWER,0,2020-11-17,12:47:02
BLOWER,1,2020-11-17,12:53:02
BLOWER,1,2020-11-17,12:53:02
BLOWER,1,2020-11-17,12:53:02
BLOWER,0,2020-11-17,13:23:02
BLOWER,1,2020-11-18,09:10:31
BLOWER,0,2020-11-18,09:12:01
BLOWER,1,2020-11-18,09:17:01
BLOWER,0,2020-11-18,09:24:31
BLOWER,1,2020-11-18,09:30:01
BLOWER,0,2020-11-18,09:37:01
BLOWER,1,2020-11-18,09:38:32
BLOWER,0,2020-11-18,09:45:31
BLOWER,1,2020-11-18,09:48:31
BLOWER,1,2020-11-18,09:48:31
BLOWER,1,2020-11-18,09:48:31
BLOWER,0,2020-11-18,11:26:01
BLOWER,1,2020-11-18,11:30:01
BLOWER,0,2020-11-18,11:36:01
BLOWER,1,2020-11-18,11:36:32
BLOWER,1,2020-11-18,11:36:32
BLOWER,1,2020-11-18,11:36:32
BLOWER,1,2020-11-18,11:36:32
BLOWER,1,2020-11-18,11:36:32
BLOWER,0,2020-11-18,12:30:32
BLOWER,1,2020-11-18,12:40:01
BLOWER,0,2020-11-18,12:43:02
BLOWER,1,2020-11-18,12:48:01
BLOWER,1,2020-11-18,12:48:01
BLOWER,1,2020-11-18,12:48:01
BLOWER,0,2020-11-18,13:13:02
BLOWER,1,2020-11-18,13:16:32
BLOWER,0,2020-11-18,14:02:31
BLOWER,1,2020-11-18,14:13:31
BLOWER,0,2020-11-18,14:24:01
BLOWER,1,2020-11-18,14:34:01
BLOWER,1,2020-11-18,14:34:01
BLOWER,1,2020-11-18,14:34:01
BLOWER,0,2020-11-18,14:46:32
BLOWER,1,2020-11-18,14:52:02
BLOWER,0,2020-11-18,14:58:01
BLOWER,1,2020-11-19,08:48:31
BLOWER,0,2020-11-19,08:49:01
BLOWER,1,2020-11-19,08:49:31
BLOWER,0,2020-11-19,08:53:32
BLOWER,1,2020-11-19,08:55:31
BLOWER,0,2020-11-19,08:56:32
BLOWER,1,2020-11-19,09:04:01
BLOWER,0,2020-11-19,09:08:31
BLOWER,1,2020-11-19,09:17:32
BLOWER,1,2020-11-19,09:17:32
BLOWER,1,2020-11-19,09:17:32
BLOWER,1,2020-11-19,09:17:32
BLOWER,1,2020-11-19,09:17:32
BLOWER,0,2020-11-19,11:21:02
BLOWER,1,2020-11-19,11:34:02
BLOWER,1,2020-11-19,11:34:02
BLOWER,1,2020-11-19,11:34:02
BLOWER,1,2020-11-19,11:34:02
BLOWER,1,2020-11-19,11:34:02
BLOWER,0,2020-11-19,12:28:02
BLOWER,1,2020-11-20,08:41:31
BLOWER,0,2020-11-20,08:42:31
BLOWER,1,2020-11-20,08:48:01
BLOWER,0,2020-11-20,08:48:31
BLOWER,1,2020-11-20,08:50:01
BLOWER,0,2020-11-20,08:50:31
BLOWER,1,2020-11-20,08:52:31
BLOWER,0,2020-11-20,08:53:01
BLOWER,1,2020-11-20,08:55:01
BLOWER,0,2020-11-20,08:56:01
BLOWER,1,2020-11-20,08:58:01
BLOWER,0,2020-11-20,09:00:31
BLOWER,1,2020-11-20,09:04:01
BLOWER,0,2020-11-20,09:05:02
BLOWER,1,2020-11-20,09:09:31
BLOWER,0,2020-11-20,09:10:02
BLOWER,1,2020-11-20,09:13:01
BLOWER,0,2020-11-20,09:14:31
BLOWER,1,2020-11-20,09:16:31
BLOWER,0,2020-11-20,09:17:01
BLOWER,1,2020-11-20,09:19:31
BLOWER,0,2020-11-20,09:20:01
BLOWER,1,2020-11-20,09:20:31
BLOWER,1,2020-11-20,09:20:31
BLOWER,1,2020-11-20,09:20:31
BLOWER,0,2020-11-20,10:33:31
BLOWER,1,2020-11-20,10:37:01
BLOWER,1,2020-11-20,10:37:01
BLOWER,1,2020-11-20,10:37:01
BLOWER,0,2020-11-20,10:53:01
BLOWER,1,2020-11-20,10:53:32
BLOWER,1,2020-11-20,10:53:32
BLOWER,1,2020-11-20,10:53:32
BLOWER,0,2020-11-20,11:11:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,1,2020-11-20,11:13:31
BLOWER,0,2020-11-20,12:11:31
BLOWER,1,2020-11-20,12:12:31
BLOWER,1,2020-11-20,12:12:31
BLOWER,1,2020-11-20,12:12:31
BLOWER,1,2020-11-20,12:12:31
BLOWER,1,2020-11-20,12:12:31
BLOWER,0,2020-11-20,12:50:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,1,2020-11-20,12:52:31
BLOWER,0,2020-11-20,15:20:31
BLOWER,1,2020-11-20,15:36:31
BLOWER,0,2020-11-20,16:00:01
BLOWER,1,2020-11-21,08:50:31
BLOWER,0,2020-11-21,08:51:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,1,2020-11-21,09:02:31
BLOWER,0,2020-11-21,11:16:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,1,2020-11-21,11:18:31
BLOWER,0,2020-11-21,12:01:01
BLOWER,1,2020-11-21,12:11:31
BLOWER,0,2020-11-21,12:16:31
BLOWER,1,2020-11-23,09:06:01
BLOWER,0,2020-11-23,09:06:31
BLOWER,1,2020-11-23,09:13:31
BLOWER,0,2020-11-23,09:18:01
BLOWER,1,2020-11-23,09:19:31
BLOWER,0,2020-11-23,09:24:31
BLOWER,1,2020-11-23,10:46:01
BLOWER,0,2020-11-23,11:01:01
BLOWER,1,2020-11-23,11:14:01
BLOWER,0,2020-11-23,11:28:01
BLOWER,1,2020-11-23,12:02:31
BLOWER,0,2020-11-23,12:14:01
BLOWER,1,2020-11-23,12:30:01
BLOWER,0,2020-11-23,12:34:31
BLOWER,1,2020-11-23,12:38:01
BLOWER,0,2020-11-23,12:44:31
BLOWER,1,2020-11-23,13:58:31
BLOWER,0,2020-11-23,14:07:01
BLOWER,1,2020-11-24,11:50:01
BLOWER,0,2020-11-24,12:03:01
BLOWER,1,2020-11-24,15:30:31
BLOWER,0,2020-11-24,15:32:01
BLOWER,1,2020-11-25,10:24:01
BLOWER,0,2020-11-25,10:38:01
BLOWER,1,2020-11-25,10:49:01
BLOWER,0,2020-11-25,11:05:01
BLOWER,1,2020-11-25,11:20:01
BLOWER,0,2020-11-25,11:24:31
BLOWER,1,2020-11-25,11:31:01
BLOWER,0,2020-11-25,11:36:01
BLOWER,1,2020-11-25,11:41:31
BLOWER,0,2020-11-25,12:10:01
BLOWER,1,2020-11-25,12:25:01
BLOWER,0,2020-11-25,12:35:01
BLOWER,1,2020-11-25,12:53:31
